"Category","Notice_type","Notice_desc","Company_name","Company_number","Date"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    NINE MILE DEVELOPMENT LIMITED (08805545)
                                 ","NINE MILE DEVELOPMENT LIMITED","8805545",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    KOLOR PR LTD (09880927)
                                 ","KOLOR PR LTD","9880927",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHANGE FUNCTION LIMITED
                                     (04140084)
                                 ","CHANGE FUNCTION LIMITED","4140084",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BRADSHAW BROOKS LIMITED
                                     (07782339)
                                 ","BRADSHAW BROOKS LIMITED","7782339",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PYXA LIMITED (10328303)","PYXA LIMITED","10328303",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THOMAS MANSS & COMPANY LIMITED
                                     (07362802)
                                 ","THOMAS MANSS & COMPANY LIMITED","7362802",2020-03-18
"Corporate Insolvency","Resolutions for Winding Up","Notice timeline for ACSIS LIMITED (03159027)","ACSIS LIMITED","3159027",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RICHARD LEWIS CONSULTING LIMITED (09499902)","RICHARD LEWIS CONSULTING LIMITED","9499902",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FOUNDING WISDOM LIMITED (07709549)","FOUNDING WISDOM LIMITED","7709549",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for POWABYKE EV LIMITED (07060604)","POWABYKE EV LIMITED","7060604",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NWWEH LIMITED  (10524978)","NWWEH LIMITED ","10524978",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EAST SUSSEX METALS LIMITED (08157500)","EAST SUSSEX METALS LIMITED","8157500",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for V-MAK PROCESS TECHNOLOGY LIMITED (06405006)","V-MAK PROCESS TECHNOLOGY LIMITED","6405006",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ELEGANT BUSINESS SOLUTIONS LIMITED (05579513)","ELEGANT BUSINESS SOLUTIONS LIMITED","5579513",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LOWELL ASSOCIATES LIMITED (09193155)","LOWELL ASSOCIATES LIMITED","9193155",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WORLD CLASS TEACHERS LIMITED (04423923)","WORLD CLASS TEACHERS LIMITED","4423923",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for VORONOI LTD (11069686)","VORONOI LTD","11069686",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WHITE FISH CONSULTING LIMITED (09540029)","WHITE FISH CONSULTING LIMITED","9540029",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TOGGLE ON LIMITED (09192336)","TOGGLE ON LIMITED","9192336",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE WELLINGTON INN MANAGEMENT LTD (08139253)","THE WELLINGTON INN MANAGEMENT LTD","8139253",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MEDIVENTS CONSULTING LIMITED (10277580)","MEDIVENTS CONSULTING LIMITED","10277580",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DUCHY TRADING LIMITED (07268768)","DUCHY TRADING LIMITED","7268768",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ZANTRA INVESTMENTS LIMITED (10082516)","ZANTRA INVESTMENTS LIMITED","10082516",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BR6 CONSULTING LTD (08020074)","BR6 CONSULTING LTD","8020074",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ZANTRA HOLDINGS LIMITED (10082528)","ZANTRA HOLDINGS LIMITED","10082528",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for IISC LTD (06851888)","IISC LTD","6851888",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GB5 LIMITED (07534037)","GB5 LIMITED","7534037",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DUMPLING DEVELOPMENT LIMITED (09434868)","DUMPLING DEVELOPMENT LIMITED","9434868",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ASHENDEN CAPITAL SERVICES LTD (08383430)","ASHENDEN CAPITAL SERVICES LTD","8383430",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RISKRIGHT LTD (09753600)","RISKRIGHT LTD","9753600",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EMSAMS ONLINE LIMITED (10569848)","EMSAMS ONLINE LIMITED","10569848",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for VINTAGE RESTAURANT GROUP LIMITED (11308704)","VINTAGE RESTAURANT GROUP LIMITED","11308704",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ALYPAC CONSULTING LTD (09479121)","ALYPAC CONSULTING LTD","9479121",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CLIC TIME HOLDINGS LIMITED (06314867)","CLIC TIME HOLDINGS LIMITED","6314867",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CAZ CONSULTING GROUP LTD (10507964)","CAZ CONSULTING GROUP LTD","10507964",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NEW PADS ON THE ROCK LTD (08150152)","NEW PADS ON THE ROCK LTD","8150152",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ID AVIATION TRAINING LTD (08634330)","ID AVIATION TRAINING LTD","8634330",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PARKDOWN DEVELOPMENTS LTD (04682921)","PARKDOWN DEVELOPMENTS LTD","4682921",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FIXED FINANCE LIMITED (08613475)","FIXED FINANCE LIMITED","8613475",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DAFOOSA INVESTMENTS LIMITED (06049984)","DAFOOSA INVESTMENTS LIMITED","6049984",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SPAFLÉ MEDIA LIMITED (11938807)","SPAFLÉ MEDIA LIMITED","11938807",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ETC LOGISTICS LTD. (04489824)","ETC LOGISTICS LTD.","4489824",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JOHN LAING SOFTWARE LIMITED (08748727)","JOHN LAING SOFTWARE LIMITED","8748727",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KOTHARI CONSULTING LTD (07207433)","KOTHARI CONSULTING LTD","7207433",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PARALLABS LTD (05155001)","PARALLABS LTD","5155001",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for T.H. BROWN LIMITED (00608768)","T.H. BROWN LIMITED","608768",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AQUAJET HOLDINGS LIMITED (04642107)","AQUAJET HOLDINGS LIMITED","4642107",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FOUR OAKS HOMES LIMITED (07561813)","FOUR OAKS HOMES LIMITED","7561813",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DREW VEE CONSULTING LTD (08649028)","DREW VEE CONSULTING LTD","8649028",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for UNISET UK LTD (03868671)","UNISET UK LTD","3868671",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GUILLOTINE & PRINT SERVICES LTD (10044655 )","GUILLOTINE & PRINT SERVICES LTD","10044655",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SMART PROTECTION SYSTEMS LTD (04843364)","SMART PROTECTION SYSTEMS LTD","4843364",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MILLENNIUM SERVICE SOLUTIONS LTD (07735156)","MILLENNIUM SERVICE SOLUTIONS LTD","7735156",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EPPING FABRICATION LIMITED (07483319)","EPPING FABRICATION LIMITED","7483319",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HILLBROOK PARTNERS LIMITED (11866269)","HILLBROOK PARTNERS LIMITED","11866269",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CJARVSKY LTD (10697743)","CJARVSKY LTD","10697743",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BAYSTYLE ENTERPRISES LIMITED (03364345)","BAYSTYLE ENTERPRISES LIMITED","3364345",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ASDORP LTD (10224617)","ASDORP LTD","10224617",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for INFIN SOLUTIONS LIMITED (10214409)","INFIN SOLUTIONS LIMITED","10214409",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STARLINE HAIR SYSTEMS LIMITED (02152971)","STARLINE HAIR SYSTEMS LIMITED","2152971",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JUST SAVE NOW SOLUTIONS LTD (10031684)","JUST SAVE NOW SOLUTIONS LTD","10031684",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for B.P. LOGISTICS LTD. (02691201)","B.P. LOGISTICS LTD.","2691201",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for M G & L G LIMITED (08351407)","M G & L G LIMITED","8351407",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BRAVE DRAKE LIMITED (08552141)","BRAVE DRAKE LIMITED","8552141",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LV CARS LIMITED (08449822)","LV CARS LIMITED","8449822",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MITRO ASSOCIATES LTD. (06650017)","MITRO ASSOCIATES LTD.","6650017",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CORNFIELD IT LTD (08946036)","CORNFIELD IT LTD","8946036",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KINGSWAY PRESS LTD (09313010)","KINGSWAY PRESS LTD","9313010",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WAVING NOT DROWNING LIMITED (06411956)","WAVING NOT DROWNING LIMITED","6411956",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CODEX SIMIAE LTD (08622443)","CODEX SIMIAE LTD","8622443",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ALFRETON CATERING LIMITED (10578350)","ALFRETON CATERING LIMITED","10578350",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EAST-COAST -LEISURE (UK) LIMITED (03687222)","EAST-COAST -LEISURE (UK) LIMITED","3687222",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ASCHEBERG CONSULTING LTD (11360061)","ASCHEBERG CONSULTING LTD","11360061",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HERBERT DAVIS (HOLDINGS) LIMITED (01251625)","HERBERT DAVIS (HOLDINGS) LIMITED","1251625",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TAG 2000 LIMITED (06198499)","TAG 2000 LIMITED","6198499",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ARGON INTERNATIONAL GROUP LTD (10309362)","ARGON INTERNATIONAL GROUP LTD","10309362",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SMOADES CONSULTING LIMITED (10178521)","SMOADES CONSULTING LIMITED","10178521",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SIMPLES SOLUTIONS LIMITED (07236280)","SIMPLES SOLUTIONS LIMITED","7236280",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHAKRA WIMBLEDON LIMITED (11340861)","CHAKRA WIMBLEDON LIMITED","11340861",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PENSTER LIMITED (09714268)","PENSTER LIMITED","9714268",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CRC DELTA LTD (08515635)","CRC DELTA LTD","8515635",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for R2D TECHNOLOGY SOLUTION LIMITED (10751048)","R2D TECHNOLOGY SOLUTION LIMITED","10751048",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BEDROCK BUILD LIMITED (04699015)","BEDROCK BUILD LIMITED","4699015",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PG LONDON LTD (07600264)","PG LONDON LTD","7600264",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for B & G GAS INSTALLATIONS LTD (09273419)","B & G GAS INSTALLATIONS LTD","9273419",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JP MANAGEMENT CONSULTING LIMITED (07298339)","JP MANAGEMENT CONSULTING LIMITED","7298339",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EMERGING TECHNIQUES LIMITED (06467081 )","EMERGING TECHNIQUES LIMITED","6467081",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MV4 IT LTD (10083595)","MV4 IT LTD","10083595",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SIMPKINS CONSULTING & INVESTMENTS LTD (09420214)","SIMPKINS CONSULTING & INVESTMENTS LTD","9420214",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ANTELOPE PROPERTY LIMITED (04339566)","ANTELOPE PROPERTY LIMITED","4339566",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for REALISING DATA IT LTD (09477114)","REALISING DATA IT LTD","9477114",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for IVK CONSULTING LIMITED (07700018)","IVK CONSULTING LIMITED","7700018",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DEMERGERCO 2019 LIMITED (12293131)","DEMERGERCO 2019 LIMITED","12293131",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LABORATORYONE LTD (07728481)","LABORATORYONE LTD","7728481",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ROVER CONSULTING LTD (10125083)","ROVER CONSULTING LTD","10125083",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MANZIL BALTI LIMITED (09638287 )","MANZIL BALTI LIMITED","9638287",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for S L BOWEN LTD (07286460)","S L BOWEN LTD","7286460",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SOLUTION ARCHITECTING LIMITED (09908263)","SOLUTION ARCHITECTING LIMITED","9908263",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CALLAGHAN TAILOR LIMITED (01298714)","CALLAGHAN TAILOR LIMITED","1298714",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FORD FOODS LIMITED (04967977)","FORD FOODS LIMITED","4967977",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LAM CONSULTING & ASSOCIATES LIMITED (08631339)","LAM CONSULTING & ASSOCIATES LIMITED","8631339",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHAKRA LONDON LIMITED (08796475)","CHAKRA LONDON LIMITED","8796475",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for T4B SOLUTIONS LTD (08499413)","T4B SOLUTIONS LTD","8499413",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLACK SPIRAL LTD (07183557)","BLACK SPIRAL LTD","7183557",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SADIA SAEED LIMITED (07832933)","SADIA SAEED LIMITED","7832933",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PIXTRADE LIMITED (08602606)","PIXTRADE LIMITED","8602606",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PROTEA FINANCIAL SERVICES LTD (09466739)","PROTEA FINANCIAL SERVICES LTD","9466739",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FOREST OF DEAN AGE CONCERN (02798724)","FOREST OF DEAN AGE CONCERN","2798724",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JB&A CONSULTANCY LTD (09134289 )","JB&A CONSULTANCY LTD","9134289",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SHOVILAX LTD (06906066)","SHOVILAX LTD","6906066",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PETTERIL SIDE (07348658)","PETTERIL SIDE","7348658",2020-03-19
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THORCREST LIMITED (01524895 )","THORCREST LIMITED","1524895",2020-03-19
